2014-09-03 20:13:43,398 [Worker-40] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\todojava\ciudadu\matricula\src\test\resources
2014-09-03 20:15:30,341 [Worker-41] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:15:30,348 [Worker-41] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2014-09-03 20:15:30,359 [Worker-41] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:15:30,366 [Worker-41] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\todojava\ciudadu\matricula\src\test\resources
2014-09-03 20:45:08,593 [Worker-47] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' D:\todojava\ciudadu\ciudad\pom.xml
2014-09-03 20:45:08,749 [Worker-47] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ciudadu:ciudad:0.0.1-SNAPSHOT @ D:\todojava\ciudadu\ciudad\pom.xml.
2014-09-03 20:45:09,025 [Worker-47] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ciudad/src/main/java
2014-09-03 20:45:09,026 [Worker-47] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ciudad/src/main/resources
2014-09-03 20:45:09,026 [Worker-47] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ciudad/src/test/java
2014-09-03 20:45:10,465 [Worker-47] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Project import completed 1 sec
2014-09-03 20:45:10,868 [Worker-47] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ciudadu:ciudad:0.0.1-SNAPSHOT @ D:\todojava\ciudadu\ciudad\pom.xml.
2014-09-03 20:45:11,321 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:45:11,398 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-09-03 20:45:11,402 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:45:11,426 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\todojava\ciudadu\ciudad\src\test\resources
2014-09-03 20:45:12,380 [Worker-55] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ciudadu:ciudad:0.0.1-SNAPSHOT @ D:\todojava\ciudadu\ciudad\pom.xml.
2014-09-03 20:45:12,781 [Worker-59] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:45:12,815 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-09-03 20:45:12,818 [Worker-59] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:45:12,914 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\todojava\ciudadu\ciudad\src\test\resources
2014-09-03 20:45:25,120 [Worker-47] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ciudadu:ciudad:0.0.1-SNAPSHOT @ D:\todojava\ciudadu\ciudad\pom.xml.
2014-09-03 20:45:25,273 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:45:25,293 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-09-03 20:45:25,296 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:45:25,304 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\todojava\ciudadu\ciudad\src\test\resources
2014-09-03 20:46:07,235 [Worker-64] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ciudadu:ciudad:0.0.1-SNAPSHOT @ D:\todojava\ciudadu\ciudad\pom.xml.
2014-09-03 20:46:07,378 [Worker-64] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:46:07,385 [Worker-64] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-09-03 20:46:07,388 [Worker-64] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:46:07,397 [Worker-64] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\todojava\ciudadu\ciudad\src\test\resources
2014-09-03 20:46:07,411 [Worker-64] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of ciudad
